linha=1 | nome=Eduarda | acao=estudou computacao | valor=1738
linha=2467 | nome=Gabriela | acao=estudou computacao | valor=1437
linha=2468 | nome=Mariana | acao=otimizou o algoritmo | valor=5359
linha=2469 | nome=Renata | acao=comparou as metricas | valor=5713
linha=2470 | nome=Paulo | acao=escreveu o relatorio | valor=8020
linha=2471 | nome=Bruno | acao=executou o benchmark | valor=8559
linha=2472 | nome=Helena | acao=otimizou o algoritmo | valor=6921
linha=2473 | nome=Daniela | acao=otimizou o algoritmo | valor=3275
linha=2474 | nome=Igor | acao=executou o benchmark | valor=4839
linha=2475 | nome=Paulo | acao=fez um experimento | valor=7176
linha=2476 | nome=Gabriela | acao=participou da aula | valor=7418
linha=2477 | nome=Ana | acao=otimizou o algoritmo | valor=7750
linha=2478 | nome=Mariana | acao=fez um experimento | valor=3118
linha=2479 | nome=Felipe | acao=executou o benchmark | valor=7774
linha=2480 | nome=Renata | acao=participou da aula | valor=4554
linha=2481 | nome=Natalia | acao=analisou os resultados | valor=2355
linha=2482 | nome=Igor | acao=fez um experimento | valor=2466
linha=2483 | nome=Otavio | acao=participou da aula | valor=4591
linha=2484 | nome=Vitor | acao=escreveu o relatorio | valor=3868
linha=2485 | nome=Natalia | acao=estudou computacao | valor=7111
linha=2486 | nome=Vitor | acao=fez um experimento | valor=8909
linha=2487 | nome=Igor | acao=estudou computacao | valor=3442
linha=2488 | nome=Joao | acao=escreveu o relatorio | valor=4553
linha=2489 | nome=Karen | acao=participou da aula | valor=9336
linha=2490 | nome=Renata | acao=participou da aula | valor=4005
linha=2491 | nome=Sofia | acao=fez um experimento | valor=2772
linha=2492 | nome=Mariana | acao=estudou computacao | valor=9107
linha=2493 | nome=Renata | acao=participou da aula | valor=5346
linha=2494 | nome=Vitor | acao=executou o benchmark | valor=6065
linha=2495 | nome=Lucas | acao=fez um experimento | valor=1382
linha=2496 | nome=Natalia | acao=participou da aula | valor=1764
linha=2497 | nome=Karen | acao=comparou as metricas | valor=3271
linha=2498 | nome=Lucas | acao=fez um experimento | valor=4949
linha=2499 | nome=Sofia | acao=executou o benchmark | valor=2786
linha=2500 | nome=Sofia | acao=otimizou o algoritmo | valor=1443
linha=2501 | nome=Renata | acao=otimizou o algoritmo | valor=8451
linha=2502 | nome=Lucas | acao=participou da aula | valor=7686
linha=2503 | nome=Daniela | acao=estudou computacao | valor=9501
linha=2504 | nome=Eduarda | acao=escreveu o relatorio | valor=5906
linha=2505 | nome=Lucas | acao=comparou as metricas | valor=8686
linha=2506 | nome=Igor | acao=fez um experimento | valor=6410
linha=2507 | nome=Joao | acao=fez um experimento | valor=2134
linha=2508 | nome=Daniela | acao=otimizou o algoritmo | valor=3254
linha=2509 | nome=Karen | acao=otimizou o algoritmo | valor=7747
linha=2510 | nome=Helena | acao=participou da aula | valor=3223
linha=2511 | nome=Mariana | acao=executou o benchmark | valor=1119
linha=2512 | nome=Natalia | acao=escreveu o relatorio | valor=9201
linha=2513 | nome=Gabriela | acao=comparou as metricas | valor=6688
linha=2514 | nome=Carlos | acao=fez um experimento | valor=5682
linha=2515 | nome=Bruno | acao=escreveu o relatorio | valor=2086
linha=2516 | nome=Natalia | acao=participou da aula | valor=6908
linha=2517 | nome=Bruno | acao=fez um experimento | valor=1476
linha=2518 | nome=Lucas | acao=fez um experimento | valor=9737
linha=2519 | nome=Vitor | acao=estudou computacao | valor=3856
linha=2520 | nome=Paulo | acao=comparou as metricas | valor=9981
linha=2521 | nome=Eduarda | acao=otimizou o algoritmo | valor=8292
linha=2522 | nome=Gabriela | acao=otimizou o algoritmo | valor=8097
linha=2523 | nome=Carlos | acao=participou da aula | valor=7622
linha=2524 | nome=Mariana | acao=participou da aula | valor=1578
linha=2525 | nome=Joao | acao=otimizou o algoritmo | valor=8220
linha=2526 | nome=Gabriela | acao=analisou os resultados | valor=6393
linha=2527 | nome=Felipe | acao=analisou os resultados | valor=4258
linha=2528 | nome=Tiago | acao=analisou os resultados | valor=1358
linha=2529 | nome=Gabriela | acao=escreveu o relatorio | valor=2296
linha=2530 | nome=Ana | acao=estudou computacao | valor=1261
linha=2531 | nome=Helena | acao=comparou as metricas | valor=2955
linha=2532 | nome=Otavio | acao=participou da aula | valor=1346
linha=2533 | nome=Vitor | acao=executou o benchmark | valor=5648
linha=2534 | nome=Carlos | acao=executou o benchmark | valor=8817
linha=2535 | nome=Vitor | acao=comparou as metricas | valor=9408
linha=2536 | nome=Joao | acao=executou o benchmark | valor=4791
linha=2537 | nome=Igor | acao=comparou as metricas | valor=7533
linha=2538 | nome=Natalia | acao=participou da aula | valor=1626
linha=2539 | nome=Natalia | acao=participou da aula | valor=7319
linha=2540 | nome=Mariana | acao=estudou computacao | valor=7080
linha=2541 | nome=Igor | acao=analisou os resultados | valor=6479
linha=2542 | nome=Helena | acao=otimizou o algoritmo | valor=3966
linha=2543 | nome=Otavio | acao=participou da aula | valor=3113
linha=2544 | nome=Joao | acao=analisou os resultados | valor=9874
linha=2545 | nome=Eduarda | acao=analisou os resultados | valor=4925
linha=2546 | nome=Tiago | acao=analisou os resultados | valor=2685
linha=2547 | nome=Otavio | acao=participou da aula | valor=1476
linha=2548 | nome=Gabriela | acao=fez um experimento | valor=1830
linha=2549 | nome=Sofia | acao=escreveu o relatorio | valor=3104
linha=2550 | nome=Paulo | acao=fez um experimento | valor=4928
linha=2551 | nome=Natalia | acao=estudou computacao | valor=5867
linha=2552 | nome=Natalia | acao=analisou os resultados | valor=4966
linha=2553 | nome=Natalia | acao=otimizou o algoritmo | valor=9012
linha=2554 | nome=Carlos | acao=analisou os resultados | valor=3958
linha=2555 | nome=Ana | acao=escreveu o relatorio | valor=6214
linha=2556 | nome=Karen | acao=otimizou o algoritmo | valor=5156
linha=2557 | nome=Sofia | acao=analisou os resultados | valor=4451
linha=2558 | nome=Otavio | acao=executou o benchmark | valor=7198
linha=2559 | nome=Tiago | acao=fez um experimento | valor=3313
linha=2560 | nome=Bruno | acao=otimizou o algoritmo | valor=7841
linha=2561 | nome=Bruno | acao=executou o benchmark | valor=5240
linha=2562 | nome=Otavio | acao=executou o benchmark | valor=5120
linha=2563 | nome=Mariana | acao=fez um experimento | valor=9396
linha=2564 | nome=Carlos | acao=estudou computacao | valor=2003
linha=2565 | nome=Sofia | acao=executou o benchmark | valor=9101
linha=2566 | nome=Natalia | acao=participou da aula | valor=9052
linha=2567 | nome=Renata | acao=escreveu o relatorio | valor=5737
linha=2568 | nome=Renata | acao=participou da aula | valor=9636
linha=2569 | nome=Mariana | acao=escreveu o relatorio | valor=5940
linha=2570 | nome=Otavio | acao=otimizou o algoritmo | valor=7717
linha=2571 | nome=Vitor | acao=estudou computacao | valor=1777
linha=2572 | nome=Eduarda | acao=estudou computacao | valor=6941
linha=2573 | nome=Karen | acao=escreveu o relatorio | valor=3621
linha=2574 | nome=Joao | acao=analisou os resultados | valor=7213
linha=2575 | nome=Renata | acao=escreveu o relatorio | valor=3356
linha=2576 | nome=Carlos | acao=escreveu o relatorio | valor=4105
linha=2577 | nome=Mariana | acao=comparou as metricas | valor=4220
linha=2578 | nome=Sofia | acao=estudou computacao | valor=2508
linha=2579 | nome=Igor | acao=estudou computacao | valor=2548
linha=2580 | nome=Karen | acao=analisou os resultados | valor=5941
linha=2581 | nome=Vitor | acao=otimizou o algoritmo | valor=8896
linha=2582 | nome=Eduarda | acao=escreveu o relatorio | valor=4903
linha=2583 | nome=Bruno | acao=executou o benchmark | valor=3265
linha=2584 | nome=Carlos | acao=otimizou o algoritmo | valor=2438
linha=2585 | nome=Paulo | acao=fez um experimento | valor=3758
linha=2586 | nome=Otavio | acao=fez um experimento | valor=8078
linha=2587 | nome=Eduarda | acao=escreveu o relatorio | valor=6590
linha=2588 | nome=Otavio | acao=comparou as metricas | valor=2830
linha=2589 | nome=Tiago | acao=fez um experimento | valor=6472
linha=2590 | nome=Karen | acao=estudou computacao | valor=9112
linha=2591 | nome=Vitor | acao=otimizou o algoritmo | valor=8867
linha=2592 | nome=Daniela | acao=analisou os resultados | valor=3756
linha=2593 | nome=Bruno | acao=analisou os resultados | valor=3788
linha=2594 | nome=Carlos | acao=escreveu o relatorio | valor=7913
linha=2595 | nome=Mariana | acao=estudou computacao | valor=8154
linha=2596 | nome=Helena | acao=fez um experimento | valor=1724
linha=2597 | nome=Tiago | acao=otimizou o algoritmo | valor=9938
linha=2598 | nome=Joao | acao=comparou as metricas | valor=3292
linha=2599 | nome=Renata | acao=comparou as metricas | valor=7364
linha=2600 | nome=Eduarda | acao=escreveu o relatorio | valor=1425
linha=2601 | nome=Daniela | acao=fez um experimento | valor=4747
linha=2602 | nome=Mariana | acao=analisou os resultados | valor=1970
linha=2603 | nome=Igor | acao=escreveu o relatorio | valor=7113
linha=2604 | nome=Tiago | acao=comparou as metricas | valor=2613
linha=2605 | nome=Paulo | acao=comparou as metricas | valor=6487
linha=2606 | nome=Renata | acao=executou o benchmark | valor=3367
linha=2607 | nome=Natalia | acao=participou da aula | valor=2284
linha=2608 | nome=Mariana | acao=analisou os resultados | valor=8858
linha=2609 | nome=Gabriela | acao=participou da aula | valor=1298
linha=2610 | nome=Paulo | acao=executou o benchmark | valor=9890
linha=2611 | nome=Lucas | acao=comparou as metricas | valor=8936
linha=2612 | nome=Natalia | acao=participou da aula | valor=1948
linha=2613 | nome=Otavio | acao=estudou computacao | valor=4626
linha=2614 | nome=Ana | acao=fez um experimento | valor=1043
linha=2615 | nome=Sofia | acao=estudou computacao | valor=4850
linha=2616 | nome=Tiago | acao=comparou as metricas | valor=9483
linha=2617 | nome=Natalia | acao=executou o benchmark | valor=1222
linha=2618 | nome=Carlos | acao=executou o benchmark | valor=9252
linha=2619 | nome=Daniela | acao=estudou computacao | valor=9248
linha=2620 | nome=Gabriela | acao=otimizou o algoritmo | valor=1587
linha=2621 | nome=Paulo | acao=participou da aula | valor=7638
linha=2622 | nome=Tiago | acao=otimizou o algoritmo | valor=3478
linha=2623 | nome=Eduarda | acao=executou o benchmark | valor=3204
linha=2624 | nome=Vitor | acao=otimizou o algoritmo | valor=4731
linha=2625 | nome=Daniela | acao=estudou computacao | valor=5824
linha=2626 | nome=Daniela | acao=escreveu o relatorio | valor=4897
linha=2627 | nome=Otavio | acao=estudou computacao | valor=9679
linha=2628 | nome=Lucas | acao=analisou os resultados | valor=6673
linha=2629 | nome=Lucas | acao=executou o benchmark | valor=2155
linha=2630 | nome=Carlos | acao=escreveu o relatorio | valor=6815
linha=2631 | nome=Carlos | acao=estudou computacao | valor=7544
linha=2632 | nome=Eduarda | acao=escreveu o relatorio | valor=4256
linha=2633 | nome=Igor | acao=estudou computacao | valor=4044
linha=2634 | nome=Joao | acao=comparou as metricas | valor=1840
linha=2635 | nome=Eduarda | acao=estudou computacao | valor=6211
linha=2636 | nome=Karen | acao=executou o benchmark | valor=8271
linha=2637 | nome=Mariana | acao=analisou os resultados | valor=4301
linha=2638 | nome=Igor | acao=participou da aula | valor=7561
linha=2639 | nome=Otavio | acao=estudou computacao | valor=3626
linha=2640 | nome=Natalia | acao=analisou os resultados | valor=2119
linha=2641 | nome=Felipe | acao=participou da aula | valor=3480
linha=2642 | nome=Carlos | acao=participou da aula | valor=7138
linha=2643 | nome=Karen | acao=fez um experimento | valor=6143
linha=2644 | nome=Karen | acao=escreveu o relatorio | valor=4411
linha=2645 | nome=Lucas | acao=escreveu o relatorio | valor=5421
linha=2646 | nome=Lucas | acao=escreveu o relatorio | valor=2765
linha=2647 | nome=Eduarda | acao=analisou os resultados | valor=9005
linha=2648 | nome=Felipe | acao=comparou as metricas | valor=1397
linha=2649 | nome=Natalia | acao=escreveu o relatorio | valor=5431
linha=2650 | nome=Karen | acao=executou o benchmark | valor=6516
linha=2651 | nome=Paulo | acao=fez um experimento | valor=5181
linha=2652 | nome=Natalia | acao=estudou computacao | valor=3902
linha=2653 | nome=Natalia | acao=fez um experimento | valor=3328
linha=2654 | nome=Felipe | acao=comparou as metricas | valor=7369
linha=2655 | nome=Daniela | acao=comparou as metricas | valor=7614
linha=2656 | nome=Bruno | acao=otimizou o algoritmo | valor=8413
linha=2657 | nome=Lucas | acao=analisou os resultados | valor=5827
linha=2658 | nome=Renata | acao=fez um experimento | valor=2524
linha=2659 | nome=Lucas | acao=escreveu o relatorio | valor=8252
linha=2660 | nome=Otavio | acao=analisou os resultados | valor=1145
linha=2661 | nome=Paulo | acao=participou da aula | valor=2704
linha=2662 | nome=Paulo | acao=escreveu o relatorio | valor=4021
linha=2663 | nome=Joao | acao=fez um experimento | valor=7726
linha=2664 | nome=Tiago | acao=otimizou o algoritmo | valor=9371
linha=2665 | nome=Renata | acao=fez um experimento | valor=8499
linha=2666 | nome=Joao | acao=executou o benchmark | valor=1248
linha=2667 | nome=Mariana | acao=comparou as metricas | valor=4768
linha=2668 | nome=Renata | acao=comparou as metricas | valor=5416
linha=2669 | nome=Tiago | acao=escreveu o relatorio | valor=5371
linha=2670 | nome=Vitor | acao=executou o benchmark | valor=1578
linha=2671 | nome=Joao | acao=comparou as metricas | valor=9323
linha=2672 | nome=Mariana | acao=estudou computacao | valor=5326
linha=2673 | nome=Igor | acao=otimizou o algoritmo | valor=5674
linha=2674 | nome=Tiago | acao=analisou os resultados | valor=7211
linha=2675 | nome=Mariana | acao=comparou as metricas | valor=6286
linha=2676 | nome=Gabriela | acao=fez um experimento | valor=1969
linha=2677 | nome=Otavio | acao=comparou as metricas | valor=6125
linha=2678 | nome=Lucas | acao=comparou as metricas | valor=4388
linha=2679 | nome=Ana | acao=participou da aula | valor=9492
linha=2680 | nome=Paulo | acao=fez um experimento | valor=5183
linha=2681 | nome=Igor | acao=estudou computacao | valor=9254
linha=2682 | nome=Ana | acao=escreveu o relatorio | valor=6299
linha=2683 | nome=Paulo | acao=participou da aula | valor=5596
linha=2684 | nome=Joao | acao=analisou os resultados | valor=2374
linha=2685 | nome=Natalia | acao=executou o benchmark | valor=5477
linha=2686 | nome=Paulo | acao=escreveu o relatorio | valor=8099
linha=2687 | nome=Bruno | acao=analisou os resultados | valor=8433
linha=2688 | nome=Lucas | acao=fez um experimento | valor=2233
linha=2689 | nome=Lucas | acao=analisou os resultados | valor=1846
linha=2690 | nome=Ana | acao=participou da aula | valor=4138
linha=2691 | nome=Bruno | acao=estudou computacao | valor=6154
linha=2692 | nome=Renata | acao=fez um experimento | valor=2129
linha=2693 | nome=Eduarda | acao=participou da aula | valor=9475
linha=2694 | nome=Paulo | acao=executou o benchmark | valor=6448
linha=2695 | nome=Lucas | acao=escreveu o relatorio | valor=4339
linha=2696 | nome=Renata | acao=comparou as metricas | valor=5778
linha=2697 | nome=Karen | acao=escreveu o relatorio | valor=6039
linha=2698 | nome=Igor | acao=otimizou o algoritmo | valor=8566
linha=2699 | nome=Joao | acao=escreveu o relatorio | valor=8611
linha=2700 | nome=Natalia | acao=estudou computacao | valor=3362
linha=2701 | nome=Ana | acao=comparou as metricas | valor=2304
linha=2702 | nome=Karen | acao=participou da aula | valor=3962
linha=2703 | nome=Helena | acao=analisou os resultados | valor=8850
linha=2704 | nome=Karen | acao=escreveu o relatorio | valor=3069
linha=2705 | nome=Daniela | acao=estudou computacao | valor=2135
linha=2706 | nome=Tiago | acao=analisou os resultados | valor=6343
linha=2707 | nome=Mariana | acao=comparou as metricas | valor=7849
linha=2708 | nome=Natalia | acao=participou da aula | valor=6036
linha=2709 | nome=Vitor | acao=otimizou o algoritmo | valor=6071
linha=2710 | nome=Mariana | acao=participou da aula | valor=6578
linha=2711 | nome=Joao | acao=estudou computacao | valor=1957
linha=2712 | nome=Karen | acao=participou da aula | valor=2509
linha=2713 | nome=Helena | acao=executou o benchmark | valor=4744
linha=2714 | nome=Felipe | acao=estudou computacao | valor=6823
linha=2715 | nome=Joao | acao=comparou as metricas | valor=9129
linha=2716 | nome=Sofia | acao=executou o benchmark | valor=1733
linha=2717 | nome=Renata | acao=comparou as metricas | valor=2390
linha=2718 | nome=Otavio | acao=analisou os resultados | valor=6227
linha=2719 | nome=Karen | acao=executou o benchmark | valor=8118
linha=2720 | nome=Joao | acao=analisou os resultados | valor=2657
linha=2721 | nome=Daniela | acao=analisou os resultados | valor=4755
linha=2722 | nome=Karen | acao=executou o benchmark | valor=9204
linha=2723 | nome=Lucas | acao=analisou os resultados | valor=3594
linha=2724 | nome=Paulo | acao=fez um experimento | valor=1474
linha=2725 | nome=Renata | acao=analisou os resultados | valor=9277
linha=2726 | nome=Tiago | acao=analisou os resultados | valor=6948
linha=2727 | nome=Tiago | acao=escreveu o relatorio | valor=8835
linha=2728 | nome=Natalia | acao=comparou as metricas | valor=2863
linha=2729 | nome=Eduarda | acao=participou da aula | valor=8517
linha=2730 | nome=Eduarda | acao=participou da aula | valor=7571
linha=2731 | nome=Karen | acao=executou o benchmark | valor=4454
linha=2732 | nome=Daniela | acao=estudou computacao | valor=4133
linha=2733 | nome=Lucas | acao=comparou as metricas | valor=7437
linha=2734 | nome=Sofia | acao=fez um experimento | valor=8506
linha=2735 | nome=Carlos | acao=comparou as metricas | valor=5895
linha=2736 | nome=Natalia | acao=escreveu o relatorio | valor=6922
linha=2737 | nome=Otavio | acao=fez um experimento | valor=2429
linha=2738 | nome=Karen | acao=analisou os resultados | valor=9229
linha=2739 | nome=Bruno | acao=fez um experimento | valor=1471
linha=2740 | nome=Igor | acao=otimizou o algoritmo | valor=6785
linha=2741 | nome=Ana | acao=executou o benchmark | valor=2194
linha=2742 | nome=Daniela | acao=estudou computacao | valor=4536
linha=2743 | nome=Vitor | acao=otimizou o algoritmo | valor=8581
linha=2744 | nome=Lucas | acao=escreveu o relatorio | valor=3974
linha=2745 | nome=Renata | acao=fez um experimento | valor=5131
linha=2746 | nome=Lucas | acao=executou o benchmark | valor=6491
linha=2747 | nome=Sofia | acao=estudou computacao | valor=9170
linha=2748 | nome=Karen | acao=comparou as metricas | valor=7425
linha=2749 | nome=Renata | acao=executou o benchmark | valor=8929
linha=2750 | nome=Paulo | acao=participou da aula | valor=7617
linha=2751 | nome=Sofia | acao=participou da aula | valor=1805
linha=2752 | nome=Bruno | acao=comparou as metricas | valor=7905
linha=2753 | nome=Sofia | acao=analisou os resultados | valor=9514
linha=2754 | nome=Eduarda | acao=escreveu o relatorio | valor=5603
linha=2755 | nome=Renata | acao=executou o benchmark | valor=4095
linha=2756 | nome=Daniela | acao=analisou os resultados | valor=3334
linha=2757 | nome=Lucas | acao=executou o benchmark | valor=1890
linha=2758 | nome=Joao | acao=analisou os resultados | valor=9042
linha=2759 | nome=Bruno | acao=escreveu o relatorio | valor=7060
linha=2760 | nome=Mariana | acao=estudou computacao | valor=1477
linha=2761 | nome=Paulo | acao=fez um experimento | valor=8319
linha=2762 | nome=Felipe | acao=fez um experimento | valor=1905
linha=2763 | nome=Natalia | acao=comparou as metricas | valor=9837
linha=2764 | nome=Joao | acao=estudou computacao | valor=5305
linha=2765 | nome=Otavio | acao=comparou as metricas | valor=4120
linha=2766 | nome=Helena | acao=estudou computacao | valor=8758
linha=2767 | nome=Mariana | acao=comparou as metricas | valor=8650
linha=2768 | nome=Lucas | acao=executou o benchmark | valor=6447
linha=2769 | nome=Bruno | acao=otimizou o algoritmo | valor=9037
linha=2770 | nome=Carlos | acao=otimizou o algoritmo | valor=5731
linha=2771 | nome=Mariana | acao=comparou as metricas | valor=2915
linha=2772 | nome=Karen | acao=comparou as metricas | valor=8502
linha=2773 | nome=Carlos | acao=comparou as metricas | valor=5318
linha=2774 | nome=Felipe | acao=estudou computacao | valor=9119
linha=2775 | nome=Vitor | acao=analisou os resultados | valor=7900
linha=2776 | nome=Otavio | acao=estudou computacao | valor=5122
linha=2777 | nome=Helena | acao=analisou os resultados | valor=4300
linha=2778 | nome=Eduarda | acao=otimizou o algoritmo | valor=1115
linha=2779 | nome=Renata | acao=comparou as metricas | valor=6537
linha=2780 | nome=Renata | acao=escreveu o relatorio | valor=3391
linha=2781 | nome=Eduarda | acao=escreveu o relatorio | valor=6088
linha=2782 | nome=Vitor | acao=executou o benchmark | valor=6190
linha=2783 | nome=Natalia | acao=fez um experimento | valor=6151
linha=2784 | nome=Vitor | acao=comparou as metricas | valor=9490
linha=2785 | nome=Igor | acao=executou o benchmark | valor=6600
linha=2786 | nome=Renata | acao=fez um experimento | valor=7988
linha=2787 | nome=Otavio | acao=participou da aula | valor=9040
linha=2788 | nome=Igor | acao=analisou os resultados | valor=5555
linha=2789 | nome=Tiago | acao=fez um experimento | valor=1987
linha=2790 | nome=Paulo | acao=estudou computacao | valor=8644
linha=2791 | nome=Gabriela | acao=escreveu o relatorio | valor=7836
linha=2792 | nome=Igor | acao=executou o benchmark | valor=4067
linha=2793 | nome=Lucas | acao=participou da aula | valor=1740
linha=2794 | nome=Joao | acao=executou o benchmark | valor=8085
linha=2795 | nome=Daniela | acao=escreveu o relatorio | valor=5499
linha=2796 | nome=Felipe | acao=analisou os resultados | valor=4733
linha=2797 | nome=Sofia | acao=executou o benchmark | valor=6484
linha=2798 | nome=Carlos | acao=participou da aula | valor=2604
linha=2799 | nome=Lucas | acao=fez um experimento | valor=2808
linha=2800 | nome=Carlos | acao=comparou as metricas | valor=5411
linha=2801 | nome=Paulo | acao=analisou os resultados | valor=3729
linha=2802 | nome=Helena | acao=otimizou o algoritmo | valor=5012
linha=2803 | nome=Tiago | acao=estudou computacao | valor=7513
linha=2804 | nome=Felipe | acao=participou da aula | valor=2465
linha=2805 | nome=Gabriela | acao=participou da aula | valor=8572
linha=2806 | nome=Joao | acao=fez um experimento | valor=8234
linha=2807 | nome=Bruno | acao=fez um experimento | valor=1442
linha=2808 | nome=Ana | acao=estudou computacao | valor=5902
linha=2809 | nome=Natalia | acao=participou da aula | valor=8422
linha=2810 | nome=Paulo | acao=comparou as metricas | valor=8924
linha=2811 | nome=Otavio | acao=otimizou o algoritmo | valor=5519
linha=2812 | nome=Helena | acao=participou da aula | valor=3819
linha=2813 | nome=Ana | acao=comparou as metricas | valor=2963
linha=2814 | nome=Mariana | acao=otimizou o algoritmo | valor=9908
linha=2815 | nome=Natalia | acao=escreveu o relatorio | valor=3897
linha=2816 | nome=Felipe | acao=otimizou o algoritmo | valor=7236
linha=2817 | nome=Lucas | acao=escreveu o relatorio | valor=9199
linha=2818 | nome=Felipe | acao=estudou computacao | valor=4543
linha=2819 | nome=Ana | acao=otimizou o algoritmo | valor=3248
linha=2820 | nome=Carlos | acao=otimizou o algoritmo | valor=7838
linha=2821 | nome=Igor | acao=participou da aula | valor=9589
linha=2822 | nome=Karen | acao=otimizou o algoritmo | valor=8324
linha=2823 | nome=Eduarda | acao=executou o benchmark | valor=9815
linha=2824 | nome=Sofia | acao=estudou computacao | valor=7284
linha=2825 | nome=Eduarda | acao=analisou os resultados | valor=4888
linha=2826 | nome=Felipe | acao=otimizou o algoritmo | valor=7147
linha=2827 | nome=Helena | acao=fez um experimento | valor=2823
linha=2828 | nome=Igor | acao=estudou computacao | valor=3634
linha=2829 | nome=Vitor | acao=fez um experimento | valor=2897
linha=2830 | nome=Gabriela | acao=executou o benchmark | valor=1932
linha=2831 | nome=Otavio | acao=analisou os resultados | valor=1963
linha=2832 | nome=Sofia | acao=fez um experimento | valor=6133
linha=2833 | nome=Vitor | acao=otimizou o algoritmo | valor=6904
linha=2834 | nome=Paulo | acao=executou o benchmark | valor=1392
linha=2835 | nome=Lucas | acao=escreveu o relatorio | valor=2985
linha=2836 | nome=Lucas | acao=estudou computacao | valor=1740
linha=2837 | nome=Natalia | acao=estudou computacao | valor=3382
linha=2838 | nome=Daniela | acao=executou o benchmark | valor=2728
linha=2839 | nome=Sofia | acao=executou o benchmark | valor=6376
linha=2840 | nome=Felipe | acao=escreveu o relatorio | valor=8647
linha=2841 | nome=Otavio | acao=estudou computacao | valor=3672
linha=2842 | nome=Carlos | acao=analisou os resultados | valor=8904
linha=2843 | nome=Ana | acao=participou da aula | valor=4357
linha=2844 | nome=Daniela | acao=executou o benchmark | valor=5954
linha=2845 | nome=Sofia | acao=otimizou o algoritmo | valor=8879
linha=2846 | nome=Bruno | acao=analisou os resultados | valor=1055
linha=2847 | nome=Igor | acao=analisou os resultados | valor=2081
linha=2848 | nome=Mariana | acao=analisou os resultados | valor=5203
linha=2849 | nome=Eduarda | acao=otimizou o algoritmo | valor=9724
linha=2850 | nome=Felipe | acao=participou da aula | valor=6898
linha=2851 | nome=Carlos | acao=participou da aula | valor=1381
linha=2852 | nome=Ana | acao=fez um experimento | valor=5247
linha=2853 | nome=Joao | acao=otimizou o algoritmo | valor=6493
linha=2854 | nome=Natalia | acao=otimizou o algoritmo | valor=6214
linha=2855 | nome=Vitor | acao=otimizou o algoritmo | valor=5140
linha=2856 | nome=Tiago | acao=analisou os resultados | valor=1020
linha=2857 | nome=Igor | acao=comparou as metricas | valor=5935
linha=2858 | nome=Tiago | acao=participou da aula | valor=8556
linha=2859 | nome=Felipe | acao=estudou computacao | valor=8699
linha=2860 | nome=Mariana | acao=otimizou o algoritmo | valor=5443
linha=2861 | nome=Eduarda | acao=otimizou o algoritmo | valor=2670
linha=2862 | nome=Karen | acao=estudou computacao | valor=9419
linha=2863 | nome=Paulo | acao=fez um experimento | valor=8424
linha=2864 | nome=Felipe | acao=otimizou o algoritmo | valor=9346
linha=2865 | nome=Felipe | acao=estudou computacao | valor=8717
linha=2866 | nome=Otavio | acao=escreveu o relatorio | valor=4962
linha=2867 | nome=Gabriela | acao=otimizou o algoritmo | valor=7519
linha=2868 | nome=Daniela | acao=executou o benchmark | valor=8061
linha=2869 | nome=Mariana | acao=escreveu o relatorio | valor=9231
linha=2870 | nome=Bruno | acao=comparou as metricas | valor=5888
linha=2871 | nome=Daniela | acao=participou da aula | valor=8695
linha=2872 | nome=Otavio | acao=fez um experimento | valor=6999
linha=2873 | nome=Mariana | acao=executou o benchmark | valor=8076
linha=2874 | nome=Vitor | acao=fez um experimento | valor=9963
linha=2875 | nome=Carlos | acao=analisou os resultados | valor=7732
linha=2876 | nome=Bruno | acao=executou o benchmark | valor=9966
linha=2877 | nome=Otavio | acao=otimizou o algoritmo | valor=1711
linha=2878 | nome=Bruno | acao=participou da aula | valor=7397
linha=2879 | nome=Vitor | acao=escreveu o relatorio | valor=6135
linha=2880 | nome=Carlos | acao=participou da aula | valor=7993
linha=2881 | nome=Renata | acao=comparou as metricas | valor=5974
linha=2882 | nome=Eduarda | acao=executou o benchmark | valor=8361
linha=2883 | nome=Renata | acao=participou da aula | valor=9935
linha=2884 | nome=Carlos | acao=comparou as metricas | valor=7157
linha=2885 | nome=Vitor | acao=participou da aula | valor=7359
linha=2886 | nome=Mariana | acao=fez um experimento | valor=2773
linha=2887 | nome=Mariana | acao=escreveu o relatorio | valor=4965
linha=2888 | nome=Tiago | acao=executou o benchmark | valor=6702
linha=2889 | nome=Helena | acao=fez um experimento | valor=7498
linha=2890 | nome=Tiago | acao=executou o benchmark | valor=1885
linha=2891 | nome=Tiago | acao=fez um experimento | valor=3218
linha=2892 | nome=Igor | acao=participou da aula | valor=4596
linha=2893 | nome=Tiago | acao=comparou as metricas | valor=4020
linha=2894 | nome=Daniela | acao=participou da aula | valor=6348
linha=2895 | nome=Karen | acao=escreveu o relatorio | valor=9672
linha=2896 | nome=Mariana | acao=escreveu o relatorio | valor=3322
linha=2897 | nome=Paulo | acao=analisou os resultados | valor=6895
linha=2898 | nome=Carlos | acao=comparou as metricas | valor=7280
linha=2899 | nome=Ana | acao=escreveu o relatorio | valor=6373
linha=2900 | nome=Helena | acao=estudou computacao | valor=4485
linha=2901 | nome=Joao | acao=analisou os resultados | valor=9494
linha=2902 | nome=Karen | acao=analisou os resultados | valor=3312
linha=2903 | nome=Felipe | acao=estudou computacao | valor=1499
linha=2904 | nome=Mariana | acao=fez um experimento | valor=8253
