=== BUSCA SEQUENCIAL ===
Diretorio: data/txt
Nome buscado: Mariana
Algoritmo: KMP
Arquivos analisados: 12
Ocorrencias encontradas: 828
Tempo: 46,431 ms
Arquivo: data/txt/lote_1/dados_001.txt | Linha: 13 | Conteudo: linha=13 | nome=Mariana | acao=fez um experimento | valor=5094
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 73 | Conteudo: linha=73 | nome=Mariana | acao=participou da aula | valor=3580
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 74 | Conteudo: linha=74 | nome=Mariana | acao=participou da aula | valor=7779
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 88 | Conteudo: linha=88 | nome=Mariana | acao=comparou as metricas | valor=4348
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 108 | Conteudo: linha=108 | nome=Mariana | acao=otimizou o algoritmo | valor=9426
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 109 | Conteudo: linha=109 | nome=Mariana | acao=participou da aula | valor=2294
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 140 | Conteudo: linha=140 | nome=Mariana | acao=estudou computacao | valor=3368
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 143 | Conteudo: linha=143 | nome=Mariana | acao=analisou os resultados | valor=4222
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 144 | Conteudo: linha=144 | nome=Mariana | acao=executou o benchmark | valor=4829
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 175 | Conteudo: linha=175 | nome=Mariana | acao=executou o benchmark | valor=1365
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 179 | Conteudo: linha=179 | nome=Mariana | acao=comparou as metricas | valor=7134
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 182 | Conteudo: linha=182 | nome=Mariana | acao=fez um experimento | valor=5463
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 191 | Conteudo: linha=191 | nome=Mariana | acao=estudou computacao | valor=5960
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 241 | Conteudo: linha=241 | nome=Mariana | acao=otimizou o algoritmo | valor=6096
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 250 | Conteudo: linha=250 | nome=Mariana | acao=executou o benchmark | valor=5088
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 253 | Conteudo: linha=253 | nome=Mariana | acao=fez um experimento | valor=3475
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 264 | Conteudo: linha=264 | nome=Mariana | acao=estudou computacao | valor=5754
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 274 | Conteudo: linha=274 | nome=Mariana | acao=estudou computacao | valor=3076
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 277 | Conteudo: linha=277 | nome=Mariana | acao=executou o benchmark | valor=9906
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 286 | Conteudo: linha=286 | nome=Mariana | acao=executou o benchmark | valor=4149
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 306 | Conteudo: linha=306 | nome=Mariana | acao=escreveu o relatorio | valor=4817
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 323 | Conteudo: linha=323 | nome=Mariana | acao=escreveu o relatorio | valor=6968
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 325 | Conteudo: linha=325 | nome=Mariana | acao=participou da aula | valor=8017
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 393 | Conteudo: linha=393 | nome=Mariana | acao=analisou os resultados | valor=2060
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 402 | Conteudo: linha=402 | nome=Mariana | acao=estudou computacao | valor=2056
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 417 | Conteudo: linha=417 | nome=Mariana | acao=escreveu o relatorio | valor=9441
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 426 | Conteudo: linha=426 | nome=Mariana | acao=comparou as metricas | valor=5245
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 434 | Conteudo: linha=434 | nome=Mariana | acao=fez um experimento | valor=5537
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 436 | Conteudo: linha=436 | nome=Mariana | acao=analisou os resultados | valor=5249
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 446 | Conteudo: linha=446 | nome=Mariana | acao=comparou as metricas | valor=6760
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 481 | Conteudo: linha=481 | nome=Mariana | acao=comparou as metricas | valor=8917
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 496 | Conteudo: linha=496 | nome=Mariana | acao=otimizou o algoritmo | valor=2754
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 499 | Conteudo: linha=499 | nome=Mariana | acao=participou da aula | valor=8665
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 509 | Conteudo: linha=509 | nome=Mariana | acao=comparou as metricas | valor=3868
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 512 | Conteudo: linha=512 | nome=Mariana | acao=executou o benchmark | valor=2724
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 518 | Conteudo: linha=518 | nome=Mariana | acao=analisou os resultados | valor=4050
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 521 | Conteudo: linha=521 | nome=Mariana | acao=otimizou o algoritmo | valor=7206
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 527 | Conteudo: linha=527 | nome=Mariana | acao=fez um experimento | valor=8408
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 533 | Conteudo: linha=533 | nome=Mariana | acao=analisou os resultados | valor=6200
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 545 | Conteudo: linha=545 | nome=Mariana | acao=executou o benchmark | valor=1598
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 546 | Conteudo: linha=546 | nome=Mariana | acao=comparou as metricas | valor=8662
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 565 | Conteudo: linha=565 | nome=Mariana | acao=estudou computacao | valor=1531
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 568 | Conteudo: linha=568 | nome=Mariana | acao=estudou computacao | valor=8420
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 595 | Conteudo: linha=595 | nome=Mariana | acao=comparou as metricas | valor=1090
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 596 | Conteudo: linha=596 | nome=Mariana | acao=comparou as metricas | valor=5365
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 618 | Conteudo: linha=618 | nome=Mariana | acao=analisou os resultados | valor=3581
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 620 | Conteudo: linha=620 | nome=Mariana | acao=analisou os resultados | valor=8832
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 642 | Conteudo: linha=642 | nome=Mariana | acao=otimizou o algoritmo | valor=9120
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 651 | Conteudo: linha=651 | nome=Mariana | acao=otimizou o algoritmo | valor=4024
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 662 | Conteudo: linha=662 | nome=Mariana | acao=analisou os resultados | valor=3670
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 667 | Conteudo: linha=667 | nome=Mariana | acao=fez um experimento | valor=8329
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 687 | Conteudo: linha=687 | nome=Mariana | acao=fez um experimento | valor=9959
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 697 | Conteudo: linha=697 | nome=Mariana | acao=analisou os resultados | valor=1339
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 719 | Conteudo: linha=719 | nome=Mariana | acao=otimizou o algoritmo | valor=9587
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 738 | Conteudo: linha=738 | nome=Mariana | acao=executou o benchmark | valor=1222
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 745 | Conteudo: linha=745 | nome=Mariana | acao=analisou os resultados | valor=9813
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 751 | Conteudo: linha=751 | nome=Mariana | acao=comparou as metricas | valor=4335
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 752 | Conteudo: linha=752 | nome=Mariana | acao=estudou computacao | valor=5113
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 755 | Conteudo: linha=755 | nome=Mariana | acao=executou o benchmark | valor=8003
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 757 | Conteudo: linha=757 | nome=Mariana | acao=fez um experimento | valor=8128
Arquivo: data/txt/lote_1/dados_007.txt | Linha: 758 | Conteudo: linha=758 | nome=Mariana | acao=estudou computacao | valor=8315
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 3 | Conteudo: linha=3 | nome=Mariana | acao=fez um experimento | valor=5128
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 38 | Conteudo: linha=38 | nome=Mariana | acao=participou da aula | valor=8238
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 51 | Conteudo: linha=51 | nome=Mariana | acao=participou da aula | valor=4663
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 56 | Conteudo: linha=56 | nome=Mariana | acao=estudou computacao | valor=8486
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 58 | Conteudo: linha=58 | nome=Mariana | acao=participou da aula | valor=3010
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 62 | Conteudo: linha=62 | nome=Mariana | acao=participou da aula | valor=8892
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 66 | Conteudo: linha=66 | nome=Mariana | acao=comparou as metricas | valor=6366
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 67 | Conteudo: linha=67 | nome=Mariana | acao=comparou as metricas | valor=9719
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 69 | Conteudo: linha=69 | nome=Mariana | acao=participou da aula | valor=5236
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 87 | Conteudo: linha=87 | nome=Mariana | acao=comparou as metricas | valor=1106
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 89 | Conteudo: linha=89 | nome=Mariana | acao=fez um experimento | valor=9500
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 123 | Conteudo: linha=123 | nome=Mariana | acao=comparou as metricas | valor=4132
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 127 | Conteudo: linha=127 | nome=Mariana | acao=comparou as metricas | valor=6251
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 141 | Conteudo: linha=141 | nome=Mariana | acao=fez um experimento | valor=1370
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 162 | Conteudo: linha=162 | nome=Mariana | acao=participou da aula | valor=2992
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 188 | Conteudo: linha=188 | nome=Mariana | acao=escreveu o relatorio | valor=5908
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 192 | Conteudo: linha=192 | nome=Mariana | acao=fez um experimento | valor=5836
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 197 | Conteudo: linha=197 | nome=Mariana | acao=participou da aula | valor=1846
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 202 | Conteudo: linha=202 | nome=Mariana | acao=executou o benchmark | valor=4075
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 204 | Conteudo: linha=204 | nome=Mariana | acao=participou da aula | valor=9949
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 205 | Conteudo: linha=205 | nome=Mariana | acao=comparou as metricas | valor=6794
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 209 | Conteudo: linha=209 | nome=Mariana | acao=executou o benchmark | valor=9118
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 213 | Conteudo: linha=213 | nome=Mariana | acao=otimizou o algoritmo | valor=2969
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 221 | Conteudo: linha=221 | nome=Mariana | acao=estudou computacao | valor=4703
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 241 | Conteudo: linha=241 | nome=Mariana | acao=participou da aula | valor=9753
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 253 | Conteudo: linha=253 | nome=Mariana | acao=otimizou o algoritmo | valor=7383
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 259 | Conteudo: linha=259 | nome=Mariana | acao=executou o benchmark | valor=2797
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 263 | Conteudo: linha=263 | nome=Mariana | acao=escreveu o relatorio | valor=1987
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 265 | Conteudo: linha=265 | nome=Mariana | acao=executou o benchmark | valor=8103
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 274 | Conteudo: linha=274 | nome=Mariana | acao=analisou os resultados | valor=5595
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 283 | Conteudo: linha=283 | nome=Mariana | acao=comparou as metricas | valor=5790
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 291 | Conteudo: linha=291 | nome=Mariana | acao=fez um experimento | valor=7325
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 312 | Conteudo: linha=312 | nome=Mariana | acao=executou o benchmark | valor=4236
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 323 | Conteudo: linha=323 | nome=Mariana | acao=comparou as metricas | valor=5016
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 336 | Conteudo: linha=336 | nome=Mariana | acao=escreveu o relatorio | valor=4842
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 348 | Conteudo: linha=348 | nome=Mariana | acao=fez um experimento | valor=3336
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 372 | Conteudo: linha=372 | nome=Mariana | acao=otimizou o algoritmo | valor=6163
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 378 | Conteudo: linha=378 | nome=Mariana | acao=fez um experimento | valor=4707
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 399 | Conteudo: linha=399 | nome=Mariana | acao=executou o benchmark | valor=1184
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 406 | Conteudo: linha=406 | nome=Mariana | acao=comparou as metricas | valor=5134
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 407 | Conteudo: linha=407 | nome=Mariana | acao=estudou computacao | valor=2867
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 408 | Conteudo: linha=408 | nome=Mariana | acao=fez um experimento | valor=3790
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 447 | Conteudo: linha=447 | nome=Mariana | acao=fez um experimento | valor=5420
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 451 | Conteudo: linha=451 | nome=Mariana | acao=analisou os resultados | valor=3055
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 452 | Conteudo: linha=452 | nome=Mariana | acao=participou da aula | valor=6791
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 464 | Conteudo: linha=464 | nome=Mariana | acao=participou da aula | valor=6476
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 480 | Conteudo: linha=480 | nome=Mariana | acao=escreveu o relatorio | valor=9685
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 488 | Conteudo: linha=488 | nome=Mariana | acao=participou da aula | valor=3731
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 489 | Conteudo: linha=489 | nome=Mariana | acao=estudou computacao | valor=6792
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 491 | Conteudo: linha=491 | nome=Mariana | acao=executou o benchmark | valor=9016
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 497 | Conteudo: linha=497 | nome=Mariana | acao=executou o benchmark | valor=5441
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 498 | Conteudo: linha=498 | nome=Mariana | acao=participou da aula | valor=5555
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 514 | Conteudo: linha=514 | nome=Mariana | acao=participou da aula | valor=7284
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 524 | Conteudo: linha=524 | nome=Mariana | acao=escreveu o relatorio | valor=3791
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 548 | Conteudo: linha=548 | nome=Mariana | acao=escreveu o relatorio | valor=4973
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 550 | Conteudo: linha=550 | nome=Mariana | acao=fez um experimento | valor=3213
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 554 | Conteudo: linha=554 | nome=Mariana | acao=analisou os resultados | valor=1124
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 556 | Conteudo: linha=556 | nome=Mariana | acao=fez um experimento | valor=4404
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 563 | Conteudo: linha=563 | nome=Mariana | acao=fez um experimento | valor=7406
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 583 | Conteudo: linha=583 | nome=Mariana | acao=otimizou o algoritmo | valor=6852
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 589 | Conteudo: linha=589 | nome=Mariana | acao=analisou os resultados | valor=4421
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 601 | Conteudo: linha=601 | nome=Mariana | acao=participou da aula | valor=6851
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 604 | Conteudo: linha=604 | nome=Mariana | acao=fez um experimento | valor=6027
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 623 | Conteudo: linha=623 | nome=Mariana | acao=analisou os resultados | valor=9764
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 626 | Conteudo: linha=626 | nome=Mariana | acao=otimizou o algoritmo | valor=3588
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 640 | Conteudo: linha=640 | nome=Mariana | acao=escreveu o relatorio | valor=9842
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 646 | Conteudo: linha=646 | nome=Mariana | acao=fez um experimento | valor=1080
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 666 | Conteudo: linha=666 | nome=Mariana | acao=analisou os resultados | valor=9551
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 691 | Conteudo: linha=691 | nome=Mariana | acao=participou da aula | valor=6761
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 701 | Conteudo: linha=701 | nome=Mariana | acao=estudou computacao | valor=4842
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 723 | Conteudo: linha=723 | nome=Mariana | acao=participou da aula | valor=9699
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 733 | Conteudo: linha=733 | nome=Mariana | acao=escreveu o relatorio | valor=4071
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 747 | Conteudo: linha=747 | nome=Mariana | acao=fez um experimento | valor=1560
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 748 | Conteudo: linha=748 | nome=Mariana | acao=comparou as metricas | valor=1099
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 758 | Conteudo: linha=758 | nome=Mariana | acao=fez um experimento | valor=7986
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 762 | Conteudo: linha=762 | nome=Mariana | acao=fez um experimento | valor=4079
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 776 | Conteudo: linha=776 | nome=Mariana | acao=otimizou o algoritmo | valor=9733
Arquivo: data/txt/lote_1/dados_008.txt | Linha: 792 | Conteudo: linha=792 | nome=Mariana | acao=otimizou o algoritmo | valor=8343
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 1 | Conteudo: linha=1 | nome=Mariana | acao=fez um experimento | valor=6200
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 4 | Conteudo: linha=4 | nome=Mariana | acao=escreveu o relatorio | valor=7097
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 6 | Conteudo: linha=6 | nome=Mariana | acao=estudou computacao | valor=3996
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 15 | Conteudo: linha=15 | nome=Mariana | acao=estudou computacao | valor=1893
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 23 | Conteudo: linha=23 | nome=Mariana | acao=comparou as metricas | valor=2679
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 28 | Conteudo: linha=28 | nome=Mariana | acao=otimizou o algoritmo | valor=4811
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 30 | Conteudo: linha=30 | nome=Mariana | acao=participou da aula | valor=4255
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 42 | Conteudo: linha=42 | nome=Mariana | acao=fez um experimento | valor=1128
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 77 | Conteudo: linha=77 | nome=Mariana | acao=executou o benchmark | valor=9301
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 79 | Conteudo: linha=79 | nome=Mariana | acao=analisou os resultados | valor=2780
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 81 | Conteudo: linha=81 | nome=Mariana | acao=otimizou o algoritmo | valor=3689
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 83 | Conteudo: linha=83 | nome=Mariana | acao=analisou os resultados | valor=4900
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 96 | Conteudo: linha=96 | nome=Mariana | acao=escreveu o relatorio | valor=3423
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 124 | Conteudo: linha=124 | nome=Mariana | acao=comparou as metricas | valor=2912
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 126 | Conteudo: linha=126 | nome=Mariana | acao=fez um experimento | valor=4188
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 129 | Conteudo: linha=129 | nome=Mariana | acao=executou o benchmark | valor=6644
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 149 | Conteudo: linha=149 | nome=Mariana | acao=fez um experimento | valor=7075
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 168 | Conteudo: linha=168 | nome=Mariana | acao=fez um experimento | valor=5221
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 172 | Conteudo: linha=172 | nome=Mariana | acao=estudou computacao | valor=1885
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 174 | Conteudo: linha=174 | nome=Mariana | acao=estudou computacao | valor=6501
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 179 | Conteudo: linha=179 | nome=Mariana | acao=fez um experimento | valor=1664
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 201 | Conteudo: linha=201 | nome=Mariana | acao=comparou as metricas | valor=8270
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 209 | Conteudo: linha=209 | nome=Mariana | acao=otimizou o algoritmo | valor=7853
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 213 | Conteudo: linha=213 | nome=Mariana | acao=analisou os resultados | valor=8659
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 223 | Conteudo: linha=223 | nome=Mariana | acao=fez um experimento | valor=1267
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 226 | Conteudo: linha=226 | nome=Mariana | acao=escreveu o relatorio | valor=6086
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 227 | Conteudo: linha=227 | nome=Mariana | acao=estudou computacao | valor=7219
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 245 | Conteudo: linha=245 | nome=Mariana | acao=estudou computacao | valor=7254
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 248 | Conteudo: linha=248 | nome=Mariana | acao=analisou os resultados | valor=6958
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 267 | Conteudo: linha=267 | nome=Mariana | acao=comparou as metricas | valor=9999
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 292 | Conteudo: linha=292 | nome=Mariana | acao=escreveu o relatorio | valor=7823
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 306 | Conteudo: linha=306 | nome=Mariana | acao=comparou as metricas | valor=6783
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 313 | Conteudo: linha=313 | nome=Mariana | acao=otimizou o algoritmo | valor=6842
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 327 | Conteudo: linha=327 | nome=Mariana | acao=comparou as metricas | valor=1339
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 330 | Conteudo: linha=330 | nome=Mariana | acao=comparou as metricas | valor=5048
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 347 | Conteudo: linha=347 | nome=Mariana | acao=analisou os resultados | valor=7516
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 351 | Conteudo: linha=351 | nome=Mariana | acao=fez um experimento | valor=7912
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 359 | Conteudo: linha=359 | nome=Mariana | acao=comparou as metricas | valor=7946
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 374 | Conteudo: linha=374 | nome=Mariana | acao=comparou as metricas | valor=3033
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 379 | Conteudo: linha=379 | nome=Mariana | acao=fez um experimento | valor=9766
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 390 | Conteudo: linha=390 | nome=Mariana | acao=estudou computacao | valor=7363
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 391 | Conteudo: linha=391 | nome=Mariana | acao=comparou as metricas | valor=7556
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 400 | Conteudo: linha=400 | nome=Mariana | acao=executou o benchmark | valor=1094
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 410 | Conteudo: linha=410 | nome=Mariana | acao=participou da aula | valor=3040
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 427 | Conteudo: linha=427 | nome=Mariana | acao=escreveu o relatorio | valor=5826
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 435 | Conteudo: linha=435 | nome=Mariana | acao=fez um experimento | valor=6834
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 449 | Conteudo: linha=449 | nome=Mariana | acao=comparou as metricas | valor=3941
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 454 | Conteudo: linha=454 | nome=Mariana | acao=escreveu o relatorio | valor=8482
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 456 | Conteudo: linha=456 | nome=Mariana | acao=analisou os resultados | valor=8736
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 472 | Conteudo: linha=472 | nome=Mariana | acao=participou da aula | valor=7126
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 484 | Conteudo: linha=484 | nome=Mariana | acao=otimizou o algoritmo | valor=2220
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 496 | Conteudo: linha=496 | nome=Mariana | acao=comparou as metricas | valor=7867
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 500 | Conteudo: linha=500 | nome=Mariana | acao=estudou computacao | valor=8967
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 526 | Conteudo: linha=526 | nome=Mariana | acao=executou o benchmark | valor=2531
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 527 | Conteudo: linha=527 | nome=Mariana | acao=executou o benchmark | valor=8609
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 528 | Conteudo: linha=528 | nome=Mariana | acao=executou o benchmark | valor=7215
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 555 | Conteudo: linha=555 | nome=Mariana | acao=estudou computacao | valor=2412
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 571 | Conteudo: linha=571 | nome=Mariana | acao=participou da aula | valor=4424
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 573 | Conteudo: linha=573 | nome=Mariana | acao=estudou computacao | valor=8572
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 601 | Conteudo: linha=601 | nome=Mariana | acao=estudou computacao | valor=8168
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 616 | Conteudo: linha=616 | nome=Mariana | acao=analisou os resultados | valor=3743
Arquivo: data/txt/lote_1/dados_009.txt | Linha: 618 | Conteudo: linha=618 | nome=Mariana | acao=executou o benchmark | valor=1310
